from,to,similarity
21,71,0.402911482013
21,72,0.0
21,73,0.0
21,74,0.0
21,75,0.0
21,76,0.0
21,77,0.0
21,78,0.0
21,79,0.0
21,80,0.19364916731
21,81,0.0
21,82,0.0
21,83,0.0
21,84,0.0
21,85,0.5
21,86,0.516397779494
21,87,0.0
21,88,0.0
21,89,0.0
21,90,0.0
21,91,0.0
21,92,0.8
21,93,0.0
21,94,0.0
21,95,0.0
21,96,0.0
21,97,0.699854212224
21,98,0.0
21,99,0.0
21,100,0.707106781187
21,101,0.0
21,102,0.707106781187
21,103,0.0
21,104,0.297044262893
21,105,0.0
21,106,0.0
21,107,0.0
21,108,0.0
21,109,0.0
21,110,0.0
21,111,0.0
21,112,0.0
21,113,0.898026510134
21,114,0.0
21,115,0.346410161514
21,116,0.0
21,117,0.0
21,118,0.0
21,119,0.0
21,120,0.0
21,121,0.0
21,122,1.0
21,123,0.0
21,124,0.0
21,125,0.759072115277
21,126,0.0
21,127,0.0
21,128,0.166666666667
21,129,0.73029674334
21,130,0.0
21,131,0.0
21,132,0.321287731561
21,133,0.0
21,134,0.258198889747
21,135,0.0
21,136,0.0
21,137,0.57735026919
21,138,0.0
21,139,0.0
21,140,0.0
21,141,0.0
21,142,0.0
21,143,0.632455532034
21,144,0.0
21,145,0.0
21,146,0.0
21,147,0.0
21,148,0.0
21,149,0.0
21,150,0.277350098113
21,151,0.0
21,152,0.0
21,153,0.0
21,154,0.0
22,23,0.0
22,24,0.0
22,25,0.0
22,26,0.0
22,27,0.816496580928
22,28,0.0
22,29,0.0
22,30,0.0
22,31,0.0
22,32,0.0
22,33,0.0
22,34,0.0
22,35,0.0
22,36,0.0
22,37,0.603451429124
22,38,0.67082039325
22,39,0.3
22,40,0.772187342505
22,41,0.86075336685
22,42,0.665133039913
22,43,0.104972776216
22,44,0.0
22,45,0.433012701892
22,46,0.0
22,47,0.0
22,48,0.0
22,49,0.750555349947
22,50,0.0
22,51,0.0
22,52,0.0
22,53,0.0
22,54,0.948683298051
22,55,0.0
22,56,0.0
22,57,0.0
22,58,0.816496580928
22,59,0.0
22,60,0.335410196625
22,61,0.0
22,62,0.0
22,63,0.377964473009
22,64,0.0
22,65,0.408248290464
22,66,0.0
22,67,0.25
22,68,0.816496580928
22,69,0.57735026919
22,70,0.331895925458
22,71,0.612372435696
22,72,0.144337567297
22,73,0.0
22,74,0.0
22,75,0.0
22,76,0.0
22,77,0.0
22,78,0.860662965824
22,79,0.0
22,80,0.471404520791
22,81,0.0
22,82,0.0
22,83,0.0
22,84,0.0
22,85,0.0
22,86,0.174077655956
22,87,0.0
22,88,0.769230769231
22,89,0.903696114115
22,90,0.744208407535
22,91,0.904534033733
22,92,0.870571500132
22,93,0.140028008403
22,94,0.0
22,95,0.0
22,96,0.71818484646
22,97,0.0
22,98,0.0
22,99,0.0
22,100,0.0
22,101,0.0
22,102,0.436435780472
22,103,0.0
22,104,0.363803437554
22,105,0.0
22,106,0.0
22,107,0.0
22,108,0.0
22,109,0.0
22,110,0.0
22,111,0.0
22,112,0.0
22,113,0.103005240525
22,114,0.170940864689
22,115,0.707106781187
22,116,0.0
22,117,0.57735026919
22,118,0.0
22,119,0.0
22,120,0.0
22,121,0.0845154254729
22,122,0.0
22,123,0.754829412424
22,124,0.0
22,125,0.77151674981
22,126,0.734968415259
22,127,0.0
22,128,0.0
22,129,0.676123403783
22,130,0.0
22,131,0.4472135955
22,132,0.790263328918
22,133,0.707106781187
22,134,0.188982236505
22,135,0.288675134595
22,136,0.0
22,137,0.0
22,138,0.0
22,139,0.0
22,140,0.0
22,141,0.858116330321
22,142,0.654653670708
22,143,1.0
22,144,0.0
22,145,0.0
22,146,0.0
22,147,0.0
22,148,0.617213399848
22,149,0.0
22,150,0.934198732994
22,151,0.0
22,152,1.0
22,153,0.0
22,154,0.0
23,24,0.0
23,25,0.0
23,26,0.0
23,27,0.0
23,28,0.0
23,29,0.0
23,30,0.0
23,31,0.5
23,32,0.0
23,33,0.0
23,34,0.0
23,35,0.0
23,36,0.0
23,37,0.162221421131
23,38,0.0
23,39,0.316227766017
23,40,0.0
23,41,0.0
23,42,0.666666666667
23,43,0.464207082549
23,44,0.0
23,45,0.0
23,46,0.0
23,47,0.0
23,48,0.0
23,49,0.424264068712
23,50,0.0
23,51,0.0
23,52,0.0
23,53,0.0
23,54,0.67082039325
23,55,0.117851130198
23,56,0.0
23,57,0.0
23,58,0.408248290464
23,59,0.0
23,60,0.0
23,61,0.0
23,62,0.0
23,63,0.0
23,64,0.353553390593
23,65,0.0
23,66,0.0
23,67,0.0
23,68,0.755928946018
23,69,0.68041381744
23,70,0.176776695297
23,71,0.612372435696
23,72,0.348155311911
23,73,0.0
23,74,0.0
23,75,0.0
23,76,0.0
23,77,0.0
23,78,0.333333333333
23,79,0.0
23,80,0.5
23,81,0.182574185835
23,82,0.0
23,83,0.0
23,84,0.0
23,85,0.0
23,86,0.0
23,87,0.0
23,88,0.345032779671
23,89,0.0
23,90,0.0
23,91,0.0
23,92,0.612372435696
23,93,0.0
23,94,0.0
23,95,0.0
23,96,0.329914439537
23,97,0.709299365615
23,98,0.0
23,99,0.0
23,100,0.0
23,101,0.0
23,102,0.5
23,103,0.0
23,104,0.0
23,105,0.0
23,106,0.0
23,107,0.0
23,108,0.0
23,109,0.0
23,110,0.0
23,111,0.0
23,112,0.0
23,113,0.371390676354
23,114,0.335410196625
23,115,0.285830975238
23,116,0.0
23,117,0.0
23,118,0.0
23,119,0.0
23,120,0.0
23,121,0.0
23,122,0.948683298051
23,123,0.0
23,124,0.0
23,125,0.260874597375
23,126,0.0
23,127,0.0
23,128,0.0
23,129,0.894427191
23,130,0.0
23,131,0.0
23,132,0.0
23,133,0.0
23,134,0.0
23,135,0.0
23,136,0.0
23,137,0.0
23,138,0.0
23,139,0.0
23,140,0.0
23,141,0.0
23,142,0.0
23,143,0.0
23,144,0.0
23,145,0.0
23,146,0.0
23,147,0.0
23,148,0.0
23,149,0.0
23,150,0.0
23,151,0.0
23,152,0.0
23,153,0.0
23,154,0.0
24,25,0.0
24,26,0.0
24,27,0.800640769025
24,28,0.0
24,29,0.0
24,30,0.0
24,31,0.0
24,32,0.166666666667
24,33,0.0
24,34,0.0
24,35,0.0
24,36,0.0
24,37,0.582181736427
24,38,0.279751442472
24,39,0.0860662965824
24,40,0.0
24,41,0.561360891424
24,42,0.183339699406
24,43,0.868487174604
24,44,0.0
24,45,0.218217890236
24,46,0.0
24,47,0.0
24,48,0.0
24,49,0.353208628551
24,50,0.0
24,51,0.0
24,52,0.0
24,53,0.0
24,54,0.0
24,55,0.601929265429
24,56,0.738548945876
24,57,0.304060569934
24,58,0.258198889747
24,59,0.547722557505
24,60,0.188982236505
24,61,0.0
24,62,0.0
24,63,0.0
24,64,0.316227766017
24,65,0.0
24,66,0.0
24,67,0.208514414057
24,68,0.57735026919
24,69,0.174077655956
24,70,0.0
24,71,0.0
24,72,0.272772362795
24,73,0.717137165601
24,74,0.0
24,75,0.948683298051
24,76,0.0
24,77,0.0
24,78,0.272165526976
24,79,0.0
24,80,0.0
24,81,0.0
24,82,0.0
24,83,0.0
24,84,0.0
24,85,0.0
24,86,0.0
24,87,0.0
24,88,0.134534558799
24,89,0.405095746833
24,90,0.0
24,91,0.301511344578
24,92,0.85428214297
24,93,0.0
24,94,0.0
24,95,0.57735026919
24,96,0.559502884944
24,97,0.236524958396
24,98,0.0
24,99,0.387298334621
24,100,0.0
24,101,0.0
24,102,0.0
24,103,0.0
24,104,0.458349248514
24,105,0.0
24,106,0.73029674334
24,107,0.0
24,108,0.298142397
24,109,0.0
24,110,0.188982236505
24,111,0.0
24,112,0.0
24,113,0.489897948557
24,114,0.507092552837
24,115,0.360843918244
24,116,0.0
24,117,0.0
24,118,0.0
24,119,0.0
24,120,0.0
24,121,0.355409326655
24,122,0.554700196225
24,123,0.627645914461
24,124,0.0
24,125,0.216506350946
24,126,0.0710669054519
24,127,0.0
24,128,0.0
24,129,0.654653670708
24,130,0.372104203768
24,131,0.470588235294
24,132,0.494451386058
24,133,0.0
24,134,0.0
24,135,0.0
24,136,0.0
24,137,0.858116330321
24,138,0.0
24,139,0.0
24,140,0.0
24,141,0.466569474816
24,142,0.246182981959
24,143,0.0
24,144,0.277350098113
24,145,0.0
24,146,0.160128153805
24,147,0.0
24,148,0.700140042014
24,149,0.157242725508
24,150,0.694365074829
24,151,0.0
24,152,0.588348405415
24,153,0.0
24,154,0.0
25,26,0.0
25,27,0.0
25,28,0.0
25,29,0.0
25,30,0.0
25,31,0.408248290464
25,32,0.666666666667
25,33,0.0
25,34,0.0
25,35,0.0
25,36,0.0
25,37,0.132453235707
25,38,0.0
25,39,0.235702260396
25,40,0.0
25,41,0.0
25,42,0.396059017191
25,43,0.174077655956
25,44,0.0
25,45,0.0
25,46,0.0
25,47,0.0
25,48,0.0
25,49,0.0691714463866
25,50,0.0
25,51,0.0
25,52,0.0
25,53,0.0
25,54,0.67082039325
25,55,0.0
25,56,0.0
25,57,0.0990147542977
25,58,0.0
25,59,0.0
25,60,0.288675134595
25,61,0.0
25,62,0.0
25,63,0.0
25,64,0.0
25,65,0.414780677892
25,66,0.0
25,67,0.0
25,68,0.4472135955
25,69,0.612372435696
25,70,0.218217890236
25,71,0.174077655956
25,72,0.0800640769025
25,73,0.100503781526
25,74,0.0
25,75,0.0
25,76,0.0
25,77,0.0
25,78,0.0
25,79,0.0
25,80,0.190692517849
25,81,0.277350098113
25,82,0.0
25,83,0.0
25,84,0.0
25,85,0.0
25,86,0.218217890236
25,87,0.0
25,88,0.0
25,89,0.0
25,90,0.0
25,91,0.0
25,92,0.0
25,93,0.0
25,94,0.0
25,95,0.0
25,96,0.0
25,97,0.612372435696
25,98,0.0
25,99,0.0
25,100,0.0
25,101,0.0
25,102,0.408248290464
25,103,0.0
25,104,0.0
25,105,0.0
25,106,0.0
25,107,0.0
25,108,0.57735026919
25,109,0.0
25,110,0.0
25,111,0.0
25,112,0.0
25,113,0.0
25,114,0.0
25,115,0.166666666667
25,116,0.0
25,117,0.0
25,118,0.0
25,119,0.0
25,120,0.211999576001
25,121,0.400891862869
25,122,0.0
25,123,0.0
25,124,0.0
25,125,0.0
25,126,0.0
25,127,0.0
25,128,0.0
25,129,0.5
25,130,0.0
25,131,0.0
25,132,0.0
25,133,0.0
25,134,0.668153104781
25,135,0.408248290464
25,136,0.0
25,137,0.57735026919
25,138,0.0
25,139,0.0
25,140,0.0
25,141,0.0
25,142,0.0
25,143,0.0
25,144,0.0
25,145,0.0
25,146,0.0953462589246
25,147,0.0
25,148,0.0
25,149,0.0
25,150,0.0
25,151,0.0
25,152,0.0
25,153,0.0
25,154,0.5
26,27,0.588348405415
26,28,0.0
26,29,0.0
26,30,0.0
26,31,0.0
26,32,0.0
26,33,0.0
26,34,0.0
26,35,0.4472135955
26,36,0.0
26,37,0.780189497605
26,38,0.622543017479
26,39,0.5
26,40,0.666666666667
26,41,0.878595370214
26,42,0.696143221338
26,43,0.242535625036
26,44,0.0
26,45,0.547722557505
26,46,0.0
26,47,0.0
26,48,0.0
26,49,0.746202507245
26,50,0.0
26,51,0.0
26,52,0.0
26,53,0.0
26,54,0.566946709514
26,55,0.0
26,56,0.0339422116651
26,57,0.0
26,58,0.0
26,59,0.0
26,60,0.400891862869
26,61,0.0
26,62,0.0
26,63,0.0
26,64,0.0
26,65,0.0
26,66,0.0
26,67,0.0
26,68,0.816496580928
26,69,0.4472135955
26,70,0.150755672289
26,71,0.277350098113
26,72,0.408248290464
26,73,0.0
26,74,0.0
26,75,0.0
26,76,0.0
26,77,0.0
26,78,0.73029674334
26,79,0.0
26,80,0.474341649025
26,81,0.0
26,82,0.0
26,83,0.0
26,84,0.0
26,85,0.160128153805
26,86,0.133630620956
26,87,0.0
26,88,0.416666666667
26,89,0.866025403784
26,90,0.308606699924
26,91,0.165663073313
26,92,0.835619044554
26,93,0.566138517072
26,94,0.0
26,95,0.0
26,96,0.923132662754
26,97,0.408248290464
26,98,0.0
26,99,0.0
26,100,0.0
26,101,0.0
26,102,0.57735026919
26,103,0.0
26,104,0.0
26,105,0.0
26,106,0.0
26,107,0.0
26,108,0.408248290464
26,109,0.0
26,110,0.0
26,111,0.0
26,112,0.0
26,113,0.565685424949
26,114,0.221162934232
26,115,0.288675134595
26,116,0.0
26,117,0.0
26,118,0.0
26,119,0.0
26,120,0.0
26,121,0.0
26,122,0.0
26,123,0.908688222502
26,124,0.0
26,125,0.545705156332
26,126,0.4472135955
26,127,0.0
26,128,0.0
26,129,0.0
26,130,0.0
26,131,0.0
26,132,0.785825277986
26,133,0.0
26,134,0.0
26,135,0.0
26,136,0.0
26,137,0.196116135138
26,138,0.0
26,139,0.0
26,140,0.0
26,141,0.649234454064
26,142,0.395284707521
26,143,0.632455532034
26,144,0.0
26,145,0.0
26,146,0.0
26,147,0.0
26,148,0.226133508433
26,149,0.656532164299
26,150,0.727606875109
26,151,0.0
26,152,0.0
26,153,0.0
26,154,0.0
27,28,0.0
27,29,0.408248290464
27,30,0.0
27,31,0.333333333333
27,32,0.288675134595
27,33,0.0
27,34,0.67082039325
27,35,0.7
27,36,0.369274472938
27,37,0.34684398781
27,38,0.433012701892
27,39,0.4472135955
27,40,0.166666666667
27,41,0.555136110003
27,42,0.306785995539
27,43,0.404145188433
27,44,0.0
27,45,0.816496580928
27,46,0.707106781187
27,47,0.57735026919
27,48,0.0
27,49,0.36514837167
27,50,0.353553390593
27,51,0.408248290464
27,52,0.0
27,53,0.0
27,54,0.0
27,55,0.0
27,56,0.261488180184
27,57,0.0
27,58,0.0
27,59,0.0
27,60,0.176776695297
27,61,0.655610068107
27,62,0.288675134595
27,63,0.0
27,64,0.0
27,65,0.0
27,66,0.0
27,67,0.0
27,68,0.738548945876
27,69,0.516397779494
27,70,0.357217254156
27,71,0.0
27,72,0.516397779494
27,73,0.288675134595
27,74,0.0
27,75,0.0
27,76,0.171498585143
27,77,0.563547071536
27,78,0.182574185835
27,79,0.493196961916
27,80,0.0
27,81,0.0
27,82,0.516397779494
27,83,0.0
27,84,0.0
27,85,0.0
27,86,0.0
27,87,0.654653670708
27,88,0.492365963917
27,89,0.436435780472
27,90,0.0
27,91,0.22360679775
27,92,0.460917566537
27,93,0.265079480992
27,94,0.0
27,95,0.57735026919
27,96,0.436435780472
27,97,0.57735026919
27,98,0.0
27,99,0.566138517072
27,100,0.392837100659
27,101,0.404519917478
27,102,0.38490017946
27,103,0.0
27,104,0.0
27,105,0.0
27,106,0.0
27,107,0.353553390593
27,108,0.474341649025
27,109,0.57735026919
27,110,0.353553390593
27,111,0.0
27,112,0.0
27,113,0.0
27,114,0.0
27,115,0.240192230708
27,116,0.0
27,117,0.0
27,118,0.0
27,119,0.0
27,120,0.0
27,121,0.0
27,122,0.283980917124
27,123,0.645497224368
27,124,0.0
27,125,0.559016994375
27,126,0.266666666667
27,127,0.0
27,128,0.485362671697
27,129,0.0
27,130,0.0
27,131,0.492365963917
27,132,0.505181485541
27,133,0.632455532034
27,134,0.207390338946
27,135,0.544331053952
27,136,0.673575314055
27,137,0.0
27,138,0.0
27,139,0.547722557505
27,140,0.5
27,141,0.912870929175
27,142,0.683130051064
27,143,0.588348405415
27,144,0.0
27,145,0.0
27,146,0.616315634428
27,147,0.0
27,148,0.5
27,149,0.811502671201
27,150,0.639602149067
27,151,0.54554472559
27,152,0.566138517072
27,153,0.0
27,154,0.5
28,29,0.0
28,30,0.0
28,31,0.0
28,32,0.0
28,33,0.0
28,34,0.0
28,35,0.0
28,36,0.0
28,37,0.0936585811582
28,38,0.0
28,39,0.182574185835
28,40,0.619987406634
28,41,0.0990147542977
28,42,0.487950036474
28,43,0.0
28,44,0.0
28,45,0.182574185835
28,46,0.0
28,47,0.0
28,48,0.0
28,49,0.461880215352
28,50,0.0
28,51,0.0
28,52,0.0
28,53,0.0
28,54,0.0
28,55,0.0
28,56,0.120385853086
28,57,0.0
28,58,0.0
28,59,0.0
28,60,0.0
28,61,0.0
28,62,0.0
28,63,0.0
28,64,0.0
28,65,0.176776695297
28,66,0.0
28,67,0.0
28,68,0.67082039325
28,69,0.0
28,70,0.350070021007
28,71,0.0
28,72,0.0
28,73,0.188982236505
28,74,0.0
28,75,0.0
28,76,0.0391030943503
28,77,0.0
28,78,0.603022689156
28,79,0.0
28,80,0.0
28,81,0.0
28,82,0.0
28,83,0.0
28,84,0.0
28,85,0.235702260396
28,86,0.0
28,87,0.0
28,88,0.392232270276
28,89,0.553398590529
28,90,0.666666666667
28,91,0.4472135955
28,92,0.294085848838
28,93,0.0277163608424
28,94,0.0
28,95,0.0
28,96,0.0
28,97,0.0
28,98,0.0
28,99,0.0
28,100,0.0
28,101,0.0
28,102,0.204124145232
28,103,0.0
28,104,0.0
28,105,0.0
28,106,0.0
28,107,0.0
28,108,0.0
28,109,0.0
28,110,0.0
28,111,0.0
28,112,0.0
28,113,0.0
28,114,0.0
28,115,0.301511344578
28,116,0.0
28,117,0.0
28,118,0.0
28,119,0.0
28,120,0.0
28,121,0.0
28,122,0.0
28,123,0.185495558304
28,124,0.0
28,125,0.5
28,126,0.630488324991
28,127,0.0
28,128,0.116002958113
28,129,0.408248290464
28,130,0.0
28,131,0.485071250073
28,132,0.439941345064
28,133,0.258198889747
28,134,0.179605302027
28,135,0.0
28,136,0.0
28,137,0.0
28,138,0.0
28,139,0.0
28,140,0.0
28,141,0.481543412343
28,142,0.516397779494
28,143,0.0
28,144,1.0
28,145,0.0
28,146,0.0
28,147,0.182574185835
28,148,0.0
28,149,0.77151674981
28,150,0.235702260396
28,151,0.0
28,152,0.0
28,153,0.0
28,154,0.0
29,30,0.0
29,31,0.0
29,32,0.0
29,33,0.0
29,34,0.0
29,35,0.707106781187
29,36,0.0
29,37,0.516397779494
29,38,0.639602149067
29,39,0.235702260396
29,40,0.0
29,41,0.43835700376
29,42,0.729996395088
29,43,0.492365963917
29,44,0.0
29,45,0.707106781187
29,46,0.0
29,47,0.0
29,48,0.0
29,49,0.0
29,50,0.0
29,51,0.0
29,52,0.0
29,53,0.0
29,54,0.0
29,55,0.298142397
29,56,0.0
29,57,0.0
29,58,0.100503781526
29,59,0.0
29,60,0.204124145232
29,61,0.0
29,62,0.0
29,63,0.0
29,64,0.0
29,65,0.0
29,66,0.0
29,67,0.0
29,68,0.596284794
29,69,0.456435464588
29,70,0.288675134595
29,71,0.471404520791
29,72,0.0
29,73,0.0
29,74,0.0
29,75,0.0
29,76,0.0
29,77,0.0
29,78,0.0
29,79,0.0
29,80,0.666666666667
29,81,0.0
29,82,0.0
29,83,0.0
29,84,0.0
29,85,0.0
29,86,0.158113883008
29,87,0.707106781187
29,88,0.160128153805
29,89,0.656532164299
29,90,0.0
29,91,0.333333333333
29,92,0.615124685229
29,93,0.0
29,94,0.0
29,95,0.0
29,96,0.36514837167
29,97,0.591312395989
29,98,0.0
29,99,0.0
29,100,0.0
29,101,0.0
29,102,0.57735026919
29,103,0.213200716356
29,104,0.0
29,105,0.0
29,106,0.0
29,107,0.0
29,108,0.0
29,109,0.0
29,110,0.0
29,111,0.0
29,112,0.0
29,113,0.0
29,114,0.0962250448649
29,115,0.353553390593
29,116,0.0
29,117,0.0
29,118,0.0
29,119,0.0
29,120,0.0
29,121,0.0
29,122,0.0
29,123,0.883883476483
29,124,0.0
29,125,0.7453559925
29,126,0.0
29,127,0.0
29,128,0.0
29,129,0.0
29,130,0.0
29,131,0.942809041582
29,132,0.522232967867
29,133,0.0
29,134,0.0
29,135,0.0
29,136,0.0
29,137,0.0
29,138,0.0
29,139,0.0
29,140,0.0
29,141,0.632455532034
29,142,0.208514414057
29,143,0.0
29,144,0.0
29,145,0.0
29,146,0.408248290464
29,147,0.0
29,148,0.0691714463866
29,149,0.0
29,150,0.904534033733
29,151,0.0
29,152,0.0
29,153,0.0
29,154,0.0
30,31,0.0
30,32,0.0
30,33,0.0
30,34,0.0
30,35,0.707106781187
30,36,0.0
30,37,0.132453235707
30,38,0.0
30,39,0.0
30,40,0.0
30,41,0.0
30,42,0.342997170285
30,43,0.0
30,44,0.0
30,45,0.0
30,46,0.0
30,47,0.0
30,48,0.0
30,49,0.22360679775
30,50,0.0
30,51,0.0
30,52,0.0
30,53,0.0
30,54,0.57735026919
30,55,0.0
30,56,0.0
30,57,0.0
30,58,0.25
30,59,0.0
30,60,0.0
30,61,0.0
30,62,0.0
30,63,0.0
30,64,0.0
30,65,0.298142397
30,66,0.0
30,67,0.0
30,68,0.774596669241
30,69,0.436435780472
30,70,0.239045721867
30,71,0.53033008589
30,72,0.0
30,73,0.0
30,74,0.0
30,75,0.0
30,76,0.0
30,77,0.516397779494
30,78,0.0
30,79,0.129099444874
30,80,0.348155311911
30,81,0.0
30,82,0.0
30,83,0.0
30,84,0.0
30,85,0.0
30,86,0.5
30,87,0.0
30,88,0.0
30,89,0.0
30,90,0.0
30,91,0.0
30,92,0.348155311911
30,93,0.0
30,94,0.0
30,95,0.0
30,96,0.0
30,97,0.408248290464
30,98,0.0
30,99,0.0
30,100,0.0
30,101,0.0
30,102,0.471404520791
30,103,0.0
30,104,0.0
30,105,0.0
30,106,0.0
30,107,0.408248290464
30,108,0.0
30,109,0.0
30,110,0.0
30,111,0.0
30,112,0.0
30,113,0.0
30,114,0.0
30,115,0.533001790889
30,116,0.0
30,117,0.5
30,118,0.0
30,119,0.0
30,120,0.0
30,121,0.0
30,122,0.0
30,123,0.0
30,124,0.272165526976
30,125,0.0785674201318
30,126,0.0
30,127,0.0
30,128,0.0
30,129,0.166666666667
30,130,0.0
30,131,0.0
30,132,0.103695169473
30,133,0.0
30,134,0.0
30,135,0.0
30,136,0.0
30,137,0.0
30,138,0.0
30,139,0.0
30,140,0.0
30,141,0.632455532034
30,142,0.57735026919
30,143,0.0
30,144,0.0
30,145,0.0
30,146,0.0
30,147,0.0
30,148,0.0
30,149,0.0
30,150,0.0
30,151,0.0
30,152,0.0
30,153,0.0
30,154,0.0
31,32,0.258198889747
31,33,0.0
31,34,0.0
31,35,0.0
31,36,0.0
31,37,0.382359556451
31,38,0.516397779494
31,39,0.3585685828
31,40,0.786357099493
31,41,0.617213399848
31,42,0.533333333333
31,43,0.311399577665
31,44,0.0
31,45,0.408248290464
31,46,0.0
31,47,0.0
31,48,0.0
31,49,0.564076074818
31,50,0.0
31,51,0.0
31,52,0.0
31,53,0.0
31,54,0.377964473009
31,55,0.0805822964025
31,56,0.0
31,57,0.0
31,58,0.0
31,59,0.0
31,60,0.138675049056
31,61,0.0
31,62,0.0
31,63,0.19245008973
31,64,0.0
31,65,0.121267812518
31,66,0.0
31,67,0.0
31,68,0.471404520791
31,69,0.654653670708
31,70,0.188982236505
31,71,0.666666666667
31,72,0.333333333333
31,73,0.0
31,74,0.0
31,75,0.0
31,76,0.0
31,77,0.0
31,78,0.603022689156
31,79,0.0
31,80,0.526234811584
31,81,0.0
31,82,0.0
31,83,0.0
31,84,0.57735026919
31,85,0.0
31,86,0.540061724867
31,87,0.0
31,88,0.647150228929
31,89,0.668153104781
31,90,0.212297956974
31,91,0.5
31,92,0.667423812472
31,93,0.129099444874
31,94,0.353553390593
31,95,0.0
31,96,0.494871659305
31,97,0.645497224368
31,98,0.0
31,99,0.0
31,100,0.0
31,101,0.0
31,102,0.0
31,103,0.0
31,104,0.0
31,105,0.0
31,106,0.0
31,107,0.0
31,108,0.218217890236
31,109,0.0
31,110,0.0
31,111,0.0
31,112,0.5
31,113,0.155699788832
31,114,0.0921442675251
31,115,0.3585685828
31,116,0.0
31,117,0.0
31,118,0.0
31,119,0.0
31,120,0.0
31,121,0.296499726664
31,122,0.0
31,123,0.580947501931
31,124,0.408248290464
31,125,0.292770021885
31,126,0.228969833092
31,127,0.0962250448649
31,128,0.158113883008
31,129,0.73029674334
31,130,0.0
31,131,0.485071250073
31,132,0.46373889576
31,133,0.0
31,134,0.0928476690885
31,135,0.0
31,136,0.0
31,137,0.0
31,138,0.0
31,139,0.0
31,140,0.0
31,141,0.923760430703
31,142,0.714434508312
31,143,0.0
31,144,0.0
31,145,0.105409255339
31,146,0.0
31,147,0.288675134595
31,148,0.204124145232
31,149,0.0638876565
31,150,0.693375245282
31,151,0.169030850946
31,152,0.0
31,153,0.166666666667
31,154,0.0
32,33,0.0
32,34,0.316227766017
32,35,0.0
32,36,0.0
32,37,0.4472135955
32,38,0.474341649025
32,39,0.22360679775
32,40,0.393178549746
32,41,0.346551640042
32,42,0.693687975619
32,43,0.242535625036
32,44,0.0
32,45,0.333333333333
32,46,0.0
32,47,0.5
32,48,0.0
32,49,0.288675134595
32,50,0.0
32,51,0.0
32,52,0.707106781187
32,53,0.0
32,54,0.204124145232
32,55,0.0
32,56,0.377964473009
32,57,0.0
32,58,0.288675134595
32,59,0.1490711985
32,60,0.25
32,61,0.0
32,62,0.0
32,63,0.400891862869
32,64,0.25
32,65,0.220564386628
32,66,0.0
32,67,0.0
32,68,0.182574185835
32,69,0.438529009654
32,70,0.124034734589
32,71,0.617213399848
32,72,0.0
32,73,0.0
32,74,0.0
32,75,0.0
32,76,0.166666666667
32,77,0.0
32,78,0.277350098113
32,79,0.0
32,80,0.363803437554
32,81,0.0928476690885
32,82,0.22360679775
32,83,0.0
32,84,0.0
32,85,0.333333333333
32,86,0.22360679775
32,87,0.0
32,88,0.496138938357
32,89,0.575396455569
32,90,0.143222974808
32,91,0.57735026919
32,92,0.54554472559
32,93,0.0
32,94,0.471404520791
32,95,0.0
32,96,0.503952630679
32,97,0.683130051064
32,98,0.471404520791
32,99,0.0
32,100,0.333333333333
32,101,0.0
32,102,0.316227766017
32,103,0.0
32,104,0.0
32,105,0.0
32,106,0.213200716356
32,107,0.0
32,108,0.0
32,109,0.0
32,110,0.0
32,111,0.0
32,112,0.0
32,113,0.0
32,114,0.0
32,115,0.314269680527
32,116,0.0
32,117,0.316227766017
32,118,0.0
32,119,0.0
32,120,0.0
32,121,0.420084025208
32,122,0.866025403784
32,123,0.696310623823
32,124,0.288675134595
32,125,0.344123600806
32,126,0.363803437554
32,127,0.0696920990287
32,128,0.707106781187
32,129,0.0
32,130,0.0
32,131,0.0894427191
32,132,0.316227766017
32,133,0.0
32,134,0.54554472559
32,135,0.166666666667
32,136,0.0
32,137,0.340502612303
32,138,0.0
32,139,0.258198889747
32,140,0.0
32,141,0.4
32,142,0.272165526976
32,143,0.0
32,144,0.0
32,145,0.0
32,146,0.104828483672
32,147,0.0
32,148,0.321633760451
32,149,0.0
32,150,0.416025147169
32,151,0.0
32,152,0.316227766017
32,153,0.0
32,154,0.57735026919
33,34,0.0
33,35,0.0
33,36,0.0
33,37,0.0
33,38,0.0
33,39,0.333333333333
33,40,0.0
33,41,0.0
33,42,0.638876565
33,43,0.196116135138
33,44,0.0
33,45,0.316227766017
33,46,0.0
33,47,0.0
33,48,0.0
33,49,0.188982236505
33,50,0.0
33,51,0.0
33,52,0.0
33,53,0.0
33,54,0.0
33,55,0.0
33,56,0.0
33,57,0.0
33,58,0.0
33,59,0.0
33,60,0.0
33,61,0.0
33,62,0.0
33,63,0.0
33,64,0.0
33,65,0.0
33,66,0.0
33,67,0.0
33,68,0.5
33,69,0.142897652469
33,70,0.0
33,71,0.707106781187
33,72,0.408248290464
33,73,0.0
33,74,0.0
33,75,0.0
33,76,0.0
33,77,0.0
33,78,0.0
33,79,0.0
33,80,0.5
33,81,0.0
33,82,0.0
33,83,0.0
33,84,0.0
33,85,0.0
33,86,0.707106781187
33,87,0.0
33,88,0.0870388279778
33,89,0.0
33,90,0.0
33,91,0.0
33,92,0.404519917478
33,93,0.0
33,94,0.0
33,95,0.0
33,96,0.174077655956
33,97,0.794719414239
33,98,0.0
33,99,0.0
33,100,0.0
33,101,0.0
33,102,0.0
